,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamScored,AwayTeamScored,HomeTeamConceded,AwayTeamConceded,HomeTeamPoints,AwayTeamPoints,HM1,AM1,HM2,AM2,HM3,AM3,HomeGoalDiff,AwayGoalDiff,DiffInGoals,DiffPts,MW
425,2015-11-28,Hannover,Ingolstadt,4,0,H,17,10,23,10,14,19,L,W,L,D,W,D,-6,0,-6,-5,14
426,2015-11-28,Hoffenheim,M'gladbach,3,3,D,14,27,21,20,9,23,L,W,D,D,D,W,-7,7,-14,-14,14
427,2015-11-28,Mainz,Ein Frankfurt,2,1,H,18,17,19,21,17,13,D,L,W,D,D,D,-1,-4,3,4,14
428,2015-11-28,Werder Bremen,Hamburg,1,3,A,13,14,27,16,12,18,L,W,W,D,L,L,-14,-2,-12,-6,14
429,2015-11-29,Augsburg,Wolfsburg,0,0,D,16,22,24,14,9,24,W,W,L,L,D,W,-8,8,-16,-15,14
430,2015-11-29,Dortmund,Stuttgart,4,1,H,36,16,19,32,29,10,L,L,W,L,W,W,17,-16,33,19,14
431,2015-11-29,Leverkusen,Schalke 04,1,1,D,17,17,18,19,18,20,W,L,L,L,L,D,-1,-2,1,-2,14
432,2015-12-04,Schalke 04,Hannover,3,1,H,20,18,20,26,23,14,D,W,L,L,L,L,0,-8,8,9,15
433,2015-12-05,FC Koln,Augsburg,0,1,A,14,17,18,24,19,12,D,D,D,W,W,L,-4,-7,3,7,15
434,2015-12-05,Hamburg,Mainz,1,3,A,15,21,19,20,18,20,W,W,W,D,D,W,-4,1,-5,-2,15
435,2015-12-05,Hertha,Leverkusen,2,1,H,19,18,17,20,25,18,L,D,W,W,W,L,2,-2,4,7,15
436,2015-12-05,Ingolstadt,Hoffenheim,1,1,D,11,15,11,22,20,10,L,D,W,L,D,D,0,-7,7,10,15
437,2015-12-05,M'gladbach,Bayern Munich,3,1,H,30,41,21,7,26,37,D,W,W,W,D,W,9,34,-25,-11,15
438,2015-12-05,Wolfsburg,Dortmund,1,2,A,23,38,16,20,24,32,D,W,W,L,L,W,7,18,-11,-8,15
439,2015-12-06,Ein Frankfurt,Darmstadt,0,1,A,17,14,22,18,13,17,L,D,L,L,D,D,-5,-4,-1,-4,15
440,2015-12-06,Stuttgart,Werder Bremen,1,1,D,17,14,33,28,11,13,L,L,L,L,L,W,-16,-14,-2,-2,15
441,2015-12-11,Mainz,Stuttgart,0,0,D,21,17,20,33,21,12,W,D,W,L,D,L,1,-16,17,9,16
442,2015-12-12,Bayern Munich,Ingolstadt,2,0,H,43,11,7,13,40,20,L,D,W,L,W,W,36,-2,38,20,16
443,2015-12-12,Darmstadt,Hertha,0,4,A,14,23,22,17,17,28,W,W,D,L,L,W,-8,6,-14,-11,16
444,2015-12-12,Hoffenheim,Hannover,1,0,H,16,18,22,27,13,14,D,L,D,W,L,L,-6,-9,3,-1,16
445,2015-12-12,Leverkusen,M'gladbach,5,0,H,23,30,20,26,21,26,L,W,D,D,W,W,3,4,-1,-5,16
446,2015-12-12,Werder Bremen,FC Koln,1,1,D,15,15,29,19,14,20,D,L,L,D,L,D,-14,-4,-10,-6,16
447,2015-12-12,Wolfsburg,Hamburg,1,1,D,24,16,17,20,25,19,L,L,D,W,W,W,7,-4,11,6,16
448,2015-12-13,Augsburg,Schalke 04,2,1,H,19,21,25,22,15,23,W,W,D,D,W,L,-6,-1,-5,-8,16
449,2015-12-13,Dortmund,Ein Frankfurt,4,1,H,42,18,21,26,35,13,W,L,W,L,L,L,21,-8,29,22,16
450,2015-12-18,Schalke 04,Hoffenheim,1,0,H,22,16,22,23,26,13,L,W,W,D,D,D,0,-7,7,13,17
451,2015-12-19,Ein Frankfurt,Werder Bremen,2,1,H,20,16,27,31,16,14,L,D,L,D,L,L,-7,-15,8,2,17
452,2015-12-19,FC Koln,Dortmund,2,1,H,17,43,20,23,23,35,D,W,L,W,D,W,-3,20,-23,-12,17
453,2015-12-19,Hamburg,Augsburg,0,1,A,16,20,21,25,19,18,D,W,L,W,W,D,-5,-5,0,1,17
454,2015-12-19,Hannover,Bayern Munich,0,1,A,18,44,28,7,14,43,L,W,L,L,W,W,-10,37,-47,-29,17
455,2015-12-19,Ingolstadt,Leverkusen,0,1,A,11,24,14,20,20,24,L,W,D,L,L,D,-3,4,-7,-4,17
456,2015-12-19,Stuttgart,Wolfsburg,3,1,H,20,25,34,20,15,25,D,D,D,L,L,D,-14,5,-19,-10,17
457,2015-12-20,Hertha,Mainz,2,0,H,25,21,17,22,31,21,W,D,W,W,L,W,8,-1,9,10,17
458,2015-12-20,M'gladbach,Darmstadt,3,2,H,33,16,28,25,29,17,L,L,W,W,D,D,5,-9,14,12,17
459,2016-01-22,Hamburg,Bayern Munich,1,2,A,17,46,23,8,19,46,L,W,D,W,L,L,-6,38,-44,-27,18
460,2016-01-23,FC Koln,Stuttgart,1,3,A,18,23,23,35,23,18,W,W,D,D,L,D,-5,-12,7,5,18
461,2016-01-23,Hannover,Darmstadt,1,2,A,19,18,30,26,14,20,L,L,L,L,L,W,-11,-8,-3,-6,18
462,2016-01-23,Hertha,Augsburg,0,0,D,25,20,17,25,32,19,W,W,W,W,W,W,8,-5,13,13,18
463,2016-01-23,Hoffenheim,Leverkusen,1,1,D,17,25,24,21,14,25,L,W,W,W,D,L,-7,4,-11,-11,18
464,2016-01-23,Ingolstadt,Mainz,1,0,H,12,21,14,23,23,21,L,L,L,D,D,W,-2,-2,0,2,18
465,2016-01-23,M'gladbach,Dortmund,1,3,A,34,46,31,24,29,38,W,L,L,W,W,W,3,22,-19,-9,18
466,2016-01-24,Ein Frankfurt,Wolfsburg,3,2,H,23,27,29,23,19,25,W,L,L,D,L,L,-6,4,-10,-6,18
467,2016-01-24,Schalke 04,Werder Bremen,1,3,A,23,19,25,32,26,17,W,L,L,D,W,D,-2,-13,11,9,18
468,2016-01-29,Mainz,M'gladbach,1,0,H,22,34,23,32,24,29,L,L,L,W,D,L,-1,2,-3,-5,19
469,2016-01-30,Augsburg,Ein Frankfurt,0,0,D,20,23,25,29,20,20,D,W,W,W,W,L,-5,-6,1,0,19
470,2016-01-30,Darmstadt,Schalke 04,0,2,A,18,25,28,25,20,29,W,L,L,W,L,L,-10,0,-10,-9,19
471,2016-01-30,Dortmund,Ingolstadt,2,0,H,48,12,24,16,41,23,W,W,L,L,W,L,24,-4,28,18,19
472,2016-01-30,Leverkusen,Hannover,3,0,H,28,19,21,33,28,14,D,L,W,L,W,L,7,-14,21,14,19
473,2016-01-30,Stuttgart,Hamburg,2,1,H,25,18,36,25,21,19,W,L,W,L,D,D,-11,-7,-4,2,19
474,2016-01-30,Werder Bremen,Hertha,3,3,D,22,28,35,20,18,33,W,D,L,W,D,W,-13,8,-21,-15,19
475,2016-01-31,Bayern Munich,Hoffenheim,2,0,H,48,17,8,26,49,14,W,D,W,L,W,W,40,-9,49,35,19
476,2016-01-31,Wolfsburg,FC Koln,1,1,D,28,19,24,24,26,24,L,L,L,W,D,D,4,-5,9,2,19
477,2016-02-05,M'gladbach,Werder Bremen,5,1,H,39,23,33,40,32,18,L,D,L,W,W,L,6,-17,23,14,20
478,2016-02-06,Ein Frankfurt,Stuttgart,2,4,A,25,29,33,38,20,24,D,W,W,W,W,W,-8,-9,1,-4,20
479,2016-02-06,Hannover,Mainz,0,1,A,19,23,34,23,14,27,L,W,L,L,L,L,-15,0,-15,-13,20
480,2016-02-06,Hertha,Dortmund,0,0,D,28,48,20,24,34,42,D,W,D,W,W,L,8,24,-16,-8,20
481,2016-02-06,Ingolstadt,Augsburg,2,1,H,14,21,17,27,26,20,L,D,W,D,L,W,-3,-6,3,6,20
482,2016-02-06,Leverkusen,Bayern Munich,0,0,D,28,48,21,8,29,50,W,W,D,W,W,W,7,40,-33,-21,20
483,2016-02-06,Schalke 04,Wolfsburg,3,0,H,28,28,25,27,32,26,W,D,L,L,W,L,3,1,2,6,20
484,2016-02-07,Hamburg,FC Koln,1,1,D,19,20,26,25,20,25,L,D,L,L,L,W,-7,-5,-2,-5,20
485,2016-02-07,Hoffenheim,Darmstadt,0,2,A,17,20,28,28,14,23,L,L,D,W,L,L,-11,-8,-3,-9,20
486,2016-02-12,Mainz,Schalke 04,2,1,H,25,29,24,27,30,32,W,W,W,W,L,L,1,2,-1,-2,21
487,2016-02-13,Darmstadt,Leverkusen,1,2,A,21,30,30,22,23,32,W,D,L,W,W,D,-9,8,-17,-9,21
488,2016-02-13,Dortmund,Hannover,1,0,H,49,19,24,35,45,14,D,L,W,L,W,L,25,-16,41,31,21
489,2016-02-13,FC Koln,Ein Frankfurt,3,1,H,23,26,26,36,28,20,D,L,D,D,L,W,-3,-10,7,8,21
490,2016-02-13,Stuttgart,Hertha,2,0,H,31,28,38,22,27,34,W,D,W,D,W,D,-7,6,-13,-7,21
491,2016-02-13,Werder Bremen,Hoffenheim,1,1,D,24,18,41,29,19,15,L,L,D,L,W,D,-17,-11,-6,4,21
492,2016-02-13,Wolfsburg,Ingolstadt,2,0,H,30,14,27,19,29,26,L,W,D,L,L,W,3,-5,8,3,21
493,2016-02-14,Augsburg,Bayern Munich,1,3,A,22,51,30,9,20,53,L,D,D,W,D,W,-8,42,-50,-33,21
494,2016-02-14,Hamburg,M'gladbach,3,2,H,22,41,28,36,23,32,D,W,L,L,L,L,-6,5,-11,-9,21
495,2016-02-19,Ein Frankfurt,Hamburg,0,0,D,0,0,36,28,21,24,L,W,L,D,D,L,-36,-28,-8,-3,22
496,2016-02-20,Bayern Munich,Darmstadt,3,1,H,3,1,10,33,56,23,W,L,D,W,W,L,-7,-32,25,33,22
497,2016-02-20,Hertha,Wolfsburg,1,1,D,1,1,23,28,35,30,L,W,D,L,D,D,-22,-27,5,5,22
498,2016-02-20,Hoffenheim,Mainz,3,2,H,3,2,31,27,18,30,D,W,L,W,L,W,-28,-25,-3,-12,22
499,2016-02-20,Ingolstadt,Werder Bremen,2,0,H,2,0,19,43,29,19,L,D,W,L,L,D,-17,-43,26,10,22
500,2016-02-20,M'gladbach,FC Koln,1,0,H,1,0,36,27,35,28,L,W,W,D,L,D,-35,-27,-8,7,22
501,2016-02-21,Hannover,Augsburg,0,1,A,0,1,36,30,14,23,L,L,L,L,L,D,-36,-29,-7,-9,22
502,2016-02-21,Leverkusen,Dortmund,0,1,A,0,1,23,24,32,48,W,W,D,D,W,W,-23,-23,0,-16,22
503,2016-02-21,Schalke 04,Stuttgart,1,1,D,1,1,28,39,33,28,L,W,W,W,W,W,-27,-38,11,5,22
504,2016-02-26,FC Koln,Hertha,0,1,A,0,1,28,23,28,38,L,D,W,L,D,D,-28,-22,-6,-10,23
505,2016-02-27,Hamburg,Ingolstadt,1,1,D,1,1,29,20,25,30,D,W,W,L,D,W,-28,-19,-9,-5,23
506,2016-02-27,Stuttgart,Hannover,1,2,A,1,2,41,37,28,17,D,L,W,L,W,L,-40,-35,-5,11,23
507,2016-02-27,Werder Bremen,Darmstadt,2,2,D,2,2,45,35,20,24,L,L,D,L,L,W,-43,-33,-10,-4,23
508,2016-02-27,Wolfsburg,Bayern Munich,0,2,A,0,2,30,10,30,59,D,W,W,W,L,D,-30,-8,-22,-29,23
509,2016-02-28,Augsburg,M'gladbach,2,2,D,2,2,32,38,24,36,W,W,L,L,L,W,-30,-36,6,-12,23
510,2016-02-28,Dortmund,Hoffenheim,3,1,H,3,1,25,34,51,18,W,W,W,D,D,L,-22,-33,11,33,23
511,2016-02-28,Ein Frankfurt,Schalke 04,0,0,D,0,0,36,28,22,34,D,D,L,L,L,W,-36,-28,-8,-12,23
512,2016-02-28,Mainz,Leverkusen,3,1,H,3,1,28,26,33,32,L,L,W,W,W,D,-25,-25,0,1,23
513,2016-03-01,Hannover,Wolfsburg,0,4,A,0,4,41,30,17,33,W,L,L,D,L,W,-41,-26,-15,-16,24
514,2016-03-01,Ingolstadt,FC Koln,1,1,D,1,1,21,29,31,29,D,L,W,L,L,W,-20,-28,8,2,24
515,2016-03-02,Bayern Munich,Mainz,1,2,A,1,2,12,29,59,36,W,W,W,L,W,W,-11,-27,16,23,24
516,2016-03-02,Darmstadt,Dortmund,0,2,A,0,2,37,25,24,54,D,W,L,W,L,W,-37,-23,-14,-30,24
517,2016-03-02,Hertha,Ein Frankfurt,2,0,H,2,0,23,38,41,22,W,D,D,D,L,L,-21,-38,17,19,24
518,2016-03-02,Hoffenheim,Augsburg,2,1,H,2,1,35,34,21,24,L,D,W,W,D,L,-33,-33,0,-3,24
519,2016-03-02,Leverkusen,Werder Bremen,1,4,A,1,4,30,46,32,23,L,D,L,L,W,D,-29,-42,13,9,24
520,2016-03-02,M'gladbach,Stuttgart,4,0,H,4,0,38,45,39,28,D,L,W,D,L,W,-34,-45,11,11,24
521,2016-03-02,Schalke 04,Hamburg,3,2,H,3,2,30,32,37,25,D,D,D,D,L,W,-27,-30,3,12,24
522,2016-03-05,Augsburg,Leverkusen,3,3,D,3,3,37,33,25,33,L,L,D,L,W,L,-34,-30,-4,-8,25
523,2016-03-05,Dortmund,Bayern Munich,0,0,D,0,0,25,12,55,60,W,L,W,W,W,W,-25,-12,-13,-5,25
524,2016-03-05,Ein Frankfurt,Ingolstadt,1,1,D,1,1,39,22,23,32,L,D,D,D,D,W,-38,-21,-17,-9,25
525,2016-03-05,FC Koln,Schalke 04,1,3,A,1,3,32,31,29,40,D,W,L,D,L,D,-31,-28,-3,-11,25
526,2016-03-05,Stuttgart,Hoffenheim,5,1,H,5,1,46,40,31,21,L,W,L,L,D,W,-41,-39,-2,10,25
527,2016-03-05,Werder Bremen,Hannover,4,1,H,4,1,47,45,26,17,W,L,D,W,L,L,-43,-44,1,9,25
528,2016-03-05,Wolfsburg,M'gladbach,2,1,H,2,1,31,40,36,39,W,W,L,D,D,W,-29,-39,10,-3,25
529,2016-03-06,Hamburg,Hertha,2,0,H,2,0,32,25,28,41,L,W,D,W,D,D,-30,-25,-5,-13,25
530,2016-03-06,Mainz,Darmstadt,0,0,D,0,0,29,37,37,25,W,L,W,D,L,L,-29,-37,8,12,25
531,2016-03-11,Hertha,Schalke 04,2,0,H,2,0,25,33,44,40,L,W,W,W,W,D,-23,-33,10,4,26
532,2016-03-12,Bayern Munich,Werder Bremen,5,0,H,5,0,12,52,63,26,D,W,L,W,W,D,-7,-52,45,37,26
533,2016-03-12,Darmstadt,Augsburg,2,2,D,2,2,39,39,26,26,D,D,L,L,D,D,-37,-37,0,0,26
534,2016-03-12,Hannover,FC Koln,0,2,A,0,2,47,32,17,32,L,L,L,D,W,L,-47,-30,-17,-15,26
535,2016-03-12,Hoffenheim,Wolfsburg,1,0,H,1,0,40,32,24,36,L,W,W,W,L,L,-39,-32,-7,-12,26
536,2016-03-12,Ingolstadt,Stuttgart,3,3,D,3,3,25,49,33,32,D,W,D,L,D,L,-22,-46,24,1,26
537,2016-03-12,M'gladbach,Ein Frankfurt,3,0,H,3,0,40,42,42,23,L,D,W,L,D,D,-37,-42,5,19,26
538,2016-03-13,Dortmund,Mainz,2,0,H,2,0,25,31,58,37,D,D,W,W,W,W,-23,-31,8,21,26
539,2016-03-13,Leverkusen,Hamburg,1,0,H,1,0,33,33,36,28,D,W,L,L,L,D,-32,-33,1,8,26
540,2016-03-18,Schalke 04,M'gladbach,2,1,H,2,1,34,42,43,42,L,W,W,L,W,W,-32,-41,9,1,27
541,2016-03-19,Ein Frankfurt,Hannover,1,0,H,1,0,42,48,26,17,L,L,D,L,L,L,-41,-48,7,9,27
542,2016-03-19,FC Koln,Bayern Munich,0,1,A,0,1,33,12,32,66,W,W,L,D,D,L,-33,-11,-22,-34,27
543,2016-03-19,Hamburg,Hoffenheim,1,3,A,1,3,36,41,28,27,L,W,W,L,L,W,-35,-38,3,1,27
544,2016-03-19,Hertha,Ingolstadt,2,1,H,2,1,26,27,47,33,W,D,L,D,W,D,-24,-26,2,14,27
545,2016-03-19,Werder Bremen,Mainz,1,1,D,1,1,53,32,27,38,L,L,W,D,W,W,-52,-31,-21,-11,27
546,2016-03-19,Wolfsburg,Darmstadt,1,1,D,1,1,33,40,37,27,L,D,W,D,W,L,-32,-39,7,10,27
547,2016-03-20,Augsburg,Dortmund,1,3,A,1,3,42,26,26,61,D,W,D,D,L,W,-41,-23,-18,-35,27
548,2016-03-20,Stuttgart,Leverkusen,0,2,A,0,2,51,33,32,39,D,W,W,D,L,L,-51,-31,-20,-7,27
549,2016-04-01,Leverkusen,Wolfsburg,3,0,H,3,0,33,36,42,37,W,D,W,L,D,W,-30,-36,6,5,28
550,2016-04-02,Bayern Munich,Ein Frankfurt,1,0,H,1,0,12,43,69,26,W,W,W,L,D,D,-11,-43,32,43,28
551,2016-04-02,Darmstadt,Stuttgart,2,2,D,2,2,42,53,28,33,D,L,D,D,D,W,-40,-51,11,-5,28
552,2016-04-02,Dortmund,Werder Bremen,3,2,H,3,2,28,56,64,27,W,D,W,L,D,W,-25,-54,29,37,28
553,2016-04-02,Hannover,Hamburg,0,3,A,0,3,51,36,17,31,L,L,L,L,L,W,-51,-33,-18,-14,28
554,2016-04-02,Ingolstadt,Schalke 04,3,0,H,3,0,27,37,36,43,L,W,D,L,D,W,-24,-37,13,-7,28
555,2016-04-02,Mainz,Augsburg,4,2,H,4,2,34,46,41,26,D,L,L,D,D,D,-30,-44,14,15,28
556,2016-04-03,Hoffenheim,FC Koln,1,1,D,1,1,42,34,28,33,W,L,W,W,L,L,-41,-33,-8,-5,28
557,2016-04-03,M'gladbach,Hertha,5,0,H,5,0,42,31,45,47,L,W,W,W,L,L,-37,-31,-6,-2,28
558,2016-04-08,Hertha,Hannover,2,2,D,2,2,33,53,48,18,L,L,W,L,W,L,-31,-51,20,30,29
559,2016-04-09,Ein Frankfurt,Hoffenheim,0,2,A,0,2,45,42,26,31,L,D,W,W,L,W,-45,-40,-5,-5,29
560,2016-04-09,Hamburg,Darmstadt,1,2,A,1,2,38,43,31,31,W,D,L,D,L,D,-37,-41,4,0,29
561,2016-04-09,Ingolstadt,M'gladbach,1,0,H,1,0,27,43,39,45,W,W,L,L,D,W,-26,-43,17,-6,29
562,2016-04-09,Stuttgart,Bayern Munich,1,3,A,1,3,56,13,33,72,D,W,L,W,D,W,-55,-10,-45,-39,29
563,2016-04-09,Werder Bremen,Augsburg,1,2,A,1,2,58,47,27,29,L,L,D,L,L,D,-57,-45,-12,-2,29
564,2016-04-09,Wolfsburg,Mainz,1,1,D,1,1,37,35,38,42,L,W,D,D,L,L,-36,-34,-2,-4,29
565,2016-04-10,FC Koln,Leverkusen,0,2,A,0,2,36,33,33,45,D,W,L,W,W,W,-36,-31,-5,-12,29
566,2016-04-10,Schalke 04,Dortmund,2,2,D,2,2,39,30,44,65,L,W,W,W,L,W,-37,-28,-9,-21,29
567,2016-04-15,Hannover,M'gladbach,2,0,H,2,0,53,45,21,45,D,L,L,W,L,L,-51,-45,-6,-24,30
568,2016-04-16,Augsburg,Stuttgart,1,0,H,1,0,47,57,32,33,W,L,L,D,L,L,-46,-57,11,-1,30
569,2016-04-16,Bayern Munich,Schalke 04,3,0,H,3,0,13,42,75,44,W,D,W,L,W,W,-10,-42,32,31,30
570,2016-04-16,Darmstadt,Ingolstadt,2,0,H,2,0,43,29,34,39,W,W,D,W,D,L,-41,-29,-12,-5,30
571,2016-04-16,Hoffenheim,Hertha,2,1,H,2,1,43,35,34,48,W,D,D,L,W,W,-41,-34,-7,-14,30
572,2016-04-16,Leverkusen,Ein Frankfurt,3,0,H,3,0,33,48,48,26,W,L,W,L,W,W,-30,-48,18,22,30
573,2016-04-16,Werder Bremen,Wolfsburg,3,2,H,3,2,60,40,30,38,L,D,L,L,D,D,-57,-38,-19,-8,30
574,2016-04-17,Dortmund,Hamburg,3,0,H,3,0,30,41,68,31,D,L,W,W,W,L,-27,-41,14,37,30
575,2016-04-17,Mainz,FC Koln,2,3,A,2,3,38,38,42,36,D,L,W,D,D,L,-36,-35,-1,6,30
576,2016-04-22,Hamburg,Werder Bremen,2,1,H,2,1,42,62,34,30,L,W,L,L,W,L,-40,-61,21,4,31
577,2016-04-23,FC Koln,Darmstadt,4,1,H,4,1,39,47,39,34,W,W,L,W,D,D,-35,-46,11,5,31
578,2016-04-23,Hertha,Bayern Munich,0,2,A,0,2,37,13,48,78,L,W,D,W,L,W,-37,-11,-26,-30,31
579,2016-04-23,Ingolstadt,Hannover,2,2,D,2,2,31,55,40,22,L,W,W,D,W,L,-29,-53,24,18,31
580,2016-04-23,Schalke 04,Leverkusen,2,3,A,2,3,45,35,44,51,L,W,D,W,L,W,-43,-32,-11,-7,31
581,2016-04-23,Stuttgart,Dortmund,0,3,A,0,3,60,30,33,71,L,W,L,D,D,W,-60,-27,-33,-38,31
582,2016-04-23,Wolfsburg,Augsburg,0,2,A,0,2,42,47,38,35,L,W,D,W,L,L,-42,-45,3,3,31
583,2016-04-24,Ein Frankfurt,Mainz,2,1,H,2,1,49,40,29,42,L,L,L,D,L,W,-47,-39,-8,-13,31
584,2016-04-24,M'gladbach,Hoffenheim,3,1,H,3,1,46,46,48,34,L,W,L,W,W,D,-43,-45,2,14,31
585,2016-04-29,Augsburg,FC Koln,0,0,D,0,0,47,39,36,40,W,W,W,W,W,L,-47,-39,-8,-4,32
586,2016-04-30,Bayern Munich,M'gladbach,1,1,D,1,1,14,47,79,49,W,W,W,L,W,L,-13,-46,33,30,32
587,2016-04-30,Darmstadt,Ein Frankfurt,1,2,A,1,2,49,50,34,32,L,W,W,L,W,L,-48,-48,0,2,32
588,2016-04-30,Dortmund,Wolfsburg,5,1,H,5,1,31,47,74,38,W,L,W,L,D,D,-26,-46,20,36,32
589,2016-04-30,Hannover,Schalke 04,1,3,A,1,3,58,46,22,47,D,L,W,L,D,D,-57,-43,-14,-25,32
590,2016-04-30,Hoffenheim,Ingolstadt,2,1,H,2,1,47,33,37,40,L,D,W,L,W,W,-45,-32,-13,-3,32
591,2016-04-30,Leverkusen,Hertha,2,1,H,2,1,36,39,54,48,W,L,W,L,W,D,-34,-38,4,6,32
592,2016-04-30,Mainz,Hamburg,0,0,D,0,0,40,42,43,35,L,W,L,L,D,L,-40,-42,2,8,32
593,2016-05-02,Werder Bremen,Stuttgart,6,2,H,6,2,64,66,33,33,L,L,W,L,L,L,-58,-64,6,0,32
594,2016-05-07,Ein Frankfurt,Dortmund,1,0,H,1,0,50,32,35,74,W,W,W,W,L,W,-49,-32,-17,-39,33
595,2016-05-07,FC Koln,Werder Bremen,0,0,D,0,0,39,64,41,34,D,W,W,L,W,W,-39,-64,25,7,33
596,2016-05-07,Hamburg,Wolfsburg,0,1,A,0,1,43,47,35,41,D,L,W,L,L,L,-43,-46,3,-6,33
597,2016-05-07,Hannover,Hoffenheim,1,0,H,1,0,58,48,25,37,L,W,D,L,W,W,-57,-48,-9,-12,33
598,2016-05-07,Hertha,Darmstadt,1,2,A,1,2,41,50,48,37,L,L,L,L,L,W,-40,-48,8,11,33
599,2016-05-07,Ingolstadt,Bayern Munich,1,2,A,1,2,35,15,40,82,L,D,D,W,L,W,-34,-13,-21,-42,33
600,2016-05-07,M'gladbach,Leverkusen,2,1,H,2,1,48,38,52,54,D,W,W,W,L,W,-46,-37,-9,-2,33
601,2016-05-07,Schalke 04,Augsburg,1,1,D,1,1,47,48,48,37,W,D,L,W,L,W,-46,-47,1,11,33
602,2016-05-07,Stuttgart,Mainz,1,3,A,1,3,69,41,33,46,L,D,L,L,L,L,-68,-38,-30,-13,33
603,2016-05-14,Augsburg,Hamburg,1,3,A,1,3,51,44,37,38,D,L,D,D,W,W,-50,-41,-9,-1,34
604,2016-05-14,Bayern Munich,Hannover,3,1,H,3,1,16,61,85,25,W,W,D,L,W,D,-13,-60,47,60,34
605,2016-05-14,Darmstadt,M'gladbach,0,2,A,0,2,52,48,37,55,W,W,L,D,L,W,-52,-46,-6,-18,34
606,2016-05-14,Dortmund,FC Koln,2,2,D,2,2,34,41,75,42,L,D,W,D,W,W,-32,-39,7,33,34
607,2016-05-14,Hoffenheim,Schalke 04,1,4,A,1,4,52,48,37,51,L,D,W,W,L,L,-51,-44,-7,-14,34
608,2016-05-14,Leverkusen,Ingolstadt,3,2,H,3,2,40,38,57,40,L,L,W,L,W,D,-37,-36,-1,17,34
609,2016-05-14,Mainz,Hertha,0,0,D,0,0,41,41,47,49,W,L,D,L,L,L,-41,-41,0,-2,34
610,2016-05-14,Werder Bremen,Ein Frankfurt,1,0,H,1,0,64,51,37,35,D,W,W,W,L,W,-63,-51,-12,2,34
611,2016-05-14,Wolfsburg,Stuttgart,3,1,H,3,1,48,72,44,33,W,L,L,L,L,L,-45,-71,26,11,34
612,2014-08-22,Bayern Munich,Wolfsburg,2,1,H,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
613,2014-08-23,Dortmund,Leverkusen,0,2,A,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
614,2014-08-23,Ein Frankfurt,Freiburg,1,0,H,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
615,2014-08-23,FC Koln,Hamburg,0,0,D,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
616,2014-08-23,Hannover,Schalke 04,2,1,H,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
617,2014-08-23,Hertha,Werder Bremen,2,2,D,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
618,2014-08-23,Hoffenheim,Augsburg,2,0,H,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
619,2014-08-24,M'gladbach,Stuttgart,1,1,D,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
620,2014-08-24,Paderborn,Mainz,2,2,D,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
621,2014-08-29,Augsburg,Dortmund,2,3,A,0,0,2,2,0,0,M,M,M,M,M,M,-2,-2,0,0,2
622,2014-08-30,Hamburg,Paderborn,0,3,A,0,2,0,2,1,1,M,M,M,M,M,M,0,0,0,0,2
623,2014-08-30,Leverkusen,Hertha,4,2,H,2,2,0,2,3,1,M,M,M,M,M,M,2,0,2,2,2
624,2014-08-30,Schalke 04,Bayern Munich,1,1,D,1,2,2,1,0,3,M,M,M,M,M,M,-1,1,-2,-3,2
625,2014-08-30,Stuttgart,FC Koln,0,2,A,1,0,1,0,1,1,M,M,M,M,M,M,0,0,0,0,2
626,2014-08-30,Werder Bremen,Hoffenheim,1,1,D,2,2,2,0,1,3,M,M,M,M,M,M,0,2,-2,-2,2
627,2014-08-30,Wolfsburg,Ein Frankfurt,2,2,D,1,1,2,0,0,3,M,M,M,M,M,M,-1,1,-2,-3,2
628,2014-08-31,Freiburg,M'gladbach,0,0,D,0,1,1,1,0,1,M,M,M,M,M,M,-1,0,-1,-1,2
629,2014-08-31,Mainz,Hannover,0,0,D,2,2,2,1,1,3,M,M,M,M,M,M,0,1,-1,-2,2
630,2014-09-12,Leverkusen,Werder Bremen,3,3,D,5,5,3,5,4,2,W,D,M,M,M,M,2,0,2,2,3
631,2014-09-13,Bayern Munich,Stuttgart,2,0,H,4,1,1,3,6,1,D,L,M,M,M,M,3,-2,5,5,3
632,2014-09-13,Dortmund,Freiburg,3,1,H,3,1,3,4,3,0,W,D,M,M,M,M,0,-3,3,3,3
633,2014-09-13,Hertha,Mainz,1,3,A,3,5,5,3,1,4,L,D,M,M,M,M,-2,2,-4,-3,3
634,2014-09-13,Hoffenheim,Wolfsburg,1,1,D,3,2,1,3,4,1,D,D,M,M,M,M,2,-1,3,3,3
635,2014-09-13,M'gladbach,Schalke 04,4,1,H,5,2,2,6,4,0,D,D,M,M,M,M,3,-4,7,4,3
636,2014-09-13,Paderborn,FC Koln,0,0,D,2,0,2,0,2,2,W,W,M,M,M,M,0,0,0,0,3
